kingdom;phylum;class;order;family;species;iNatClass;first_level;second_level;third_level;fourth_level;fifth_level;observations_per_species;second_level_taxonomic_rank;third_level_taxonomic_rank;fourth_level_taxonomic_rank;fifth_level_taxonomic_rank;Observations;Average_observations_per_species_for_the_family
Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Telphusa sedulitella;Insects;Insects;Lepidoptera;Gelechiidae;0;0;1;Order;Family;NA;NA;13396;37
Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Theisoa constrictella;Insects;Insects;Lepidoptera;Gelechiidae;0;0;14;Order;Family;NA;NA;13396;37
Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Trypanisma prudens;Insects;Insects;Lepidoptera;Gelechiidae;0;0;6;Order;Family;NA;NA;13396;37
Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Tuta elaborata;Insects;Insects;Lepidoptera;Gelechiidae;0;0;0;Order;Family;NA;NA;13396;37
Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Untomia albistrigella;Insects;Insects;Lepidoptera;Gelechiidae;0;0;4;Order;Family;NA;NA;13396;37
Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Xenolechia aethiops;Insects;Insects;Lepidoptera;Gelechiidae;0;0;2;Order;Family;NA;NA;13396;37
Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Xenolechia ceanothiae;Insects;Insects;Lepidoptera;Gelechiidae;0;0;2;Order;Family;NA;NA;13396;37
Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Xenolechia ontariensis;Insects;Insects;Lepidoptera;Gelechiidae;0;0;50;Order;Family;NA;NA;13396;37
Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Xenolechia querciphaga;Insects;Insects;Lepidoptera;Gelechiidae;0;0;0;Order;Family;NA;NA;13396;37
Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Xenolechia velatella;Insects;Insects;Lepidoptera;Gelechiidae;0;0;5;Order;Family;NA;NA;13396;37
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Acasis viridata;Insects;Insects;Lepidoptera;Geometridae;0;0;563;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Aethalura intertexta;Insects;Insects;Lepidoptera;Geometridae;0;0;1613;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Alsophila pometaria;Insects;Insects;Lepidoptera;Geometridae;0;0;1596;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Anavitrinella addendaria;Insects;Insects;Lepidoptera;Geometridae;0;0;1;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Anavitrinella pampinaria;Insects;Insects;Lepidoptera;Geometridae;0;0;3404;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Animomyia hardwicki;Insects;Insects;Lepidoptera;Geometridae;0;0;0;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Antepione thisoaria;Insects;Insects;Lepidoptera;Geometridae;0;0;217;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Antepirrhoe atrifasciata;Insects;Insects;Lepidoptera;Geometridae;0;0;4;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Antepirrhoe fasciata;Insects;Insects;Lepidoptera;Geometridae;0;0;15;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Antepirrhoe semiatrata;Insects;Insects;Lepidoptera;Geometridae;0;0;90;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Anticlea multiferata;Insects;Insects;Lepidoptera;Geometridae;0;0;369;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Anticlea vasiliata;Insects;Insects;Lepidoptera;Geometridae;0;0;1900;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Aplocera plagiata;Insects;Insects;Lepidoptera;Geometridae;0;0;936;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Apodrepanulatrix liberaria;Insects;Insects;Lepidoptera;Geometridae;0;0;25;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Apodrepanulatrix litaria;Insects;Insects;Lepidoptera;Geometridae;0;0;8;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Archiearis infans;Insects;Insects;Lepidoptera;Geometridae;0;0;598;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Aspitates aberrata;Insects;Insects;Lepidoptera;Geometridae;0;0;18;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Aspitates conspersarius;Insects;Insects;Lepidoptera;Geometridae;0;0;6;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Aspitates forbesi;Insects;Insects;Lepidoptera;Geometridae;0;0;0;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Aspitates orciferaria;Insects;Insects;Lepidoptera;Geometridae;0;0;3;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Aspitates taylori;Insects;Insects;Lepidoptera;Geometridae;0;0;1;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Besma endropiaria;Insects;Insects;Lepidoptera;Geometridae;0;0;358;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Besma quercivoraria;Insects;Insects;Lepidoptera;Geometridae;0;0;609;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Biston betularia;Insects;Insects;Lepidoptera;Geometridae;0;0;2772;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cabera borealis;Insects;Insects;Lepidoptera;Geometridae;0;0;5;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cabera erythemaria;Insects;Insects;Lepidoptera;Geometridae;0;0;1587;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cabera exanthemata;Insects;Insects;Lepidoptera;Geometridae;0;0;5;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cabera quadrifasciaria;Insects;Insects;Lepidoptera;Geometridae;0;0;2;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cabera variolaria;Insects;Insects;Lepidoptera;Geometridae;0;0;867;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Campaea perlata;Insects;Insects;Lepidoptera;Geometridae;0;0;8182;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Caripeta aequaliaria;Insects;Insects;Lepidoptera;Geometridae;0;0;361;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Caripeta angustiorata;Insects;Insects;Lepidoptera;Geometridae;0;0;360;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Caripeta divisata;Insects;Insects;Lepidoptera;Geometridae;0;0;2042;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Caripeta piniata;Insects;Insects;Lepidoptera;Geometridae;0;0;601;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Carsia sororiata;Insects;Insects;Lepidoptera;Geometridae;0;0;68;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cepphis armataria;Insects;Insects;Lepidoptera;Geometridae;0;0;514;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cepphis decoloraria;Insects;Insects;Lepidoptera;Geometridae;0;0;38;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Ceratodalia gueneata;Insects;Insects;Lepidoptera;Geometridae;0;0;165;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Chlorochlamys chloroleucaria;Insects;Insects;Lepidoptera;Geometridae;0;0;2623;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Chlorochlamys triangularis;Insects;Insects;Lepidoptera;Geometridae;0;0;21;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Chlorosea banksaria;Insects;Insects;Lepidoptera;Geometridae;0;0;42;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Chlorosea nevadaria;Insects;Insects;Lepidoptera;Geometridae;0;0;1;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cingilia catenaria;Insects;Insects;Lepidoptera;Geometridae;0;0;681;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cladara atroliturata;Insects;Insects;Lepidoptera;Geometridae;0;0;747;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cladara limitaria;Insects;Insects;Lepidoptera;Geometridae;0;0;2652;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cleora projecta;Insects;Insects;Lepidoptera;Geometridae;0;0;43;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cleora sublunaria;Insects;Insects;Lepidoptera;Geometridae;0;0;231;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Colostygia circumvallaria;Insects;Insects;Lepidoptera;Geometridae;0;0;1;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Coryphista meadii;Insects;Insects;Lepidoptera;Geometridae;0;0;0;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Costaconvexa centrostrigaria;Insects;Insects;Lepidoptera;Geometridae;0;0;2737;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cyclophora dataria;Insects;Insects;Lepidoptera;Geometridae;0;0;97;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cyclophora packardi;Insects;Insects;Lepidoptera;Geometridae;0;0;49;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Cyclophora pendulinaria;Insects;Insects;Lepidoptera;Geometridae;0;0;2897;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dasyfidonia avuncularia;Insects;Insects;Lepidoptera;Geometridae;0;0;50;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dichorda iridaria;Insects;Insects;Lepidoptera;Geometridae;0;0;444;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dichorda rectaria;Insects;Insects;Lepidoptera;Geometridae;0;0;10;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia californiaria;Insects;Insects;Lepidoptera;Geometridae;0;0;4;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia continuata;Insects;Insects;Lepidoptera;Geometridae;0;0;1120;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia curvata;Insects;Insects;Lepidoptera;Geometridae;0;0;65;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia decorata;Insects;Insects;Lepidoptera;Geometridae;0;0;4;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia delectata;Insects;Insects;Lepidoptera;Geometridae;0;0;8;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia denticulata;Insects;Insects;Lepidoptera;Geometridae;0;0;44;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia equivocata;Insects;Insects;Lepidoptera;Geometridae;0;0;0;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia eremiata;Insects;Insects;Lepidoptera;Geometridae;0;0;0;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia extenuata;Insects;Insects;Lepidoptera;Geometridae;0;0;1;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia gnophosaria;Insects;Insects;Lepidoptera;Geometridae;0;0;256;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia irrorata;Insects;Insects;Lepidoptera;Geometridae;0;0;15;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia mellistrigata;Insects;Insects;Lepidoptera;Geometridae;0;0;138;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia muscariata;Insects;Insects;Lepidoptera;Geometridae;0;0;25;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia neptaria;Insects;Insects;Lepidoptera;Geometridae;0;0;221;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia nubiculata;Insects;Insects;Lepidoptera;Geometridae;0;0;12;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia ocellinata;Insects;Insects;Lepidoptera;Geometridae;0;0;590;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia rippertaria;Insects;Insects;Lepidoptera;Geometridae;0;0;22;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia setonana;Insects;Insects;Lepidoptera;Geometridae;0;0;20;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia sexpunctata;Insects;Insects;Lepidoptera;Geometridae;0;0;1;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia sublacteolata;Insects;Insects;Lepidoptera;Geometridae;0;0;1;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia subminiata;Insects;Insects;Lepidoptera;Geometridae;0;0;19;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia triviata;Insects;Insects;Lepidoptera;Geometridae;0;0;21;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Digrammia ubiquitata;Insects;Insects;Lepidoptera;Geometridae;0;0;3;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Disclisioprocta stellata;Insects;Insects;Lepidoptera;Geometridae;0;0;7;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Drepanulatrix carnearia;Insects;Insects;Lepidoptera;Geometridae;0;0;25;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Drepanulatrix falcataria;Insects;Insects;Lepidoptera;Geometridae;0;0;12;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Drepanulatrix foeminaria;Insects;Insects;Lepidoptera;Geometridae;0;0;11;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Drepanulatrix monicaria;Insects;Insects;Lepidoptera;Geometridae;0;0;131;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Drepanulatrix quadraria;Insects;Insects;Lepidoptera;Geometridae;0;0;3;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Drepanulatrix secundaria;Insects;Insects;Lepidoptera;Geometridae;0;0;3;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Drepanulatrix unicalcararia;Insects;Insects;Lepidoptera;Geometridae;0;0;55;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dyspteris abortivaria;Insects;Insects;Lepidoptera;Geometridae;0;0;1076;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma brunneata;Insects;Insects;Lepidoptera;Geometridae;0;0;71;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma citrata;Insects;Insects;Lepidoptera;Geometridae;0;0;1288;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma colvillei;Insects;Insects;Lepidoptera;Geometridae;0;0;2;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma formosa;Insects;Insects;Lepidoptera;Geometridae;0;0;7;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma hersiliata;Insects;Insects;Lepidoptera;Geometridae;0;0;819;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma infuscata;Insects;Insects;Lepidoptera;Geometridae;0;0;0;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma mancipata;Insects;Insects;Lepidoptera;Geometridae;0;0;1;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma ochrofuscaria;Insects;Insects;Lepidoptera;Geometridae;0;0;4;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma pseudimmanata;Insects;Insects;Lepidoptera;Geometridae;0;0;6;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma rutlandia;Insects;Insects;Lepidoptera;Geometridae;0;0;2;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma sobria;Insects;Insects;Lepidoptera;Geometridae;0;0;49;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma suspectata;Insects;Insects;Lepidoptera;Geometridae;0;0;8;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma truncata;Insects;Insects;Lepidoptera;Geometridae;0;0;194;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Dysstroma walkerata;Insects;Insects;Lepidoptera;Geometridae;0;0;56;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Ecliptopera silaceata;Insects;Insects;Lepidoptera;Geometridae;0;0;1587;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Ectropis crepuscularia;Insects;Insects;Lepidoptera;Geometridae;0;0;3586;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Ematurga amitaria;Insects;Insects;Lepidoptera;Geometridae;0;0;192;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Enchoria lacteata;Insects;Insects;Lepidoptera;Geometridae;0;0;52;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Ennomos alniaria;Insects;Insects;Lepidoptera;Geometridae;0;0;46;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Ennomos magnaria;Insects;Insects;Lepidoptera;Geometridae;0;0;3089;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Ennomos subsignaria;Insects;Insects;Lepidoptera;Geometridae;0;0;1564;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria aurata;Insects;Insects;Lepidoptera;Geometridae;0;0;1;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria beringiana;Insects;Insects;Lepidoptera;Geometridae;0;0;4;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria bradorata;Insects;Insects;Lepidoptera;Geometridae;0;0;18;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria kidluitata;Insects;Insects;Lepidoptera;Geometridae;0;0;2;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria lagganata;Insects;Insects;Lepidoptera;Geometridae;0;0;4;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria lynda;Insects;Insects;Lepidoptera;Geometridae;0;0;1;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria multivagata;Insects;Insects;Lepidoptera;Geometridae;0;0;19;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria polata;Insects;Insects;Lepidoptera;Geometridae;0;0;0;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria punctipes;Insects;Insects;Lepidoptera;Geometridae;0;0;2;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria separata;Insects;Insects;Lepidoptera;Geometridae;0;0;14;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Entephria takuata;Insects;Insects;Lepidoptera;Geometridae;0;0;2;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Enypia griseata;Insects;Insects;Lepidoptera;Geometridae;0;0;0;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Enypia packardata;Insects;Insects;Lepidoptera;Geometridae;0;0;0;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Enypia venata;Insects;Insects;Lepidoptera;Geometridae;0;0;0;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epelis truncataria;Insects;Insects;Lepidoptera;Geometridae;0;0;0;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epimecis hortaria;Insects;Insects;Lepidoptera;Geometridae;0;0;162;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrhoe alternata;Insects;Insects;Lepidoptera;Geometridae;0;0;1928;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrhoe plebeculata;Insects;Insects;Lepidoptera;Geometridae;0;0;89;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrhoe sperryi;Insects;Insects;Lepidoptera;Geometridae;0;0;51;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrita autumnata;Insects;Insects;Lepidoptera;Geometridae;0;0;1396;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Epirrita undulata;Insects;Insects;Lepidoptera;Geometridae;0;0;1;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Erannis tiliaria;Insects;Insects;Lepidoptera;Geometridae;0;0;559;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Erannis vancouverensis;Insects;Insects;Lepidoptera;Geometridae;0;0;179;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Erastria coloraria;Insects;Insects;Lepidoptera;Geometridae;0;0;11;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Eubaphe mendica;Insects;Insects;Lepidoptera;Geometridae;0;0;531;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Euchlaena effecta;Insects;Insects;Lepidoptera;Geometridae;0;0;34;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Euchlaena irraria;Insects;Insects;Lepidoptera;Geometridae;0;0;290;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Euchlaena johnsonaria;Insects;Insects;Lepidoptera;Geometridae;0;0;727;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Euchlaena madusaria;Insects;Insects;Lepidoptera;Geometridae;0;0;112;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Euchlaena marginaria;Insects;Insects;Lepidoptera;Geometridae;0;0;124;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Euchlaena mollisaria;Insects;Insects;Lepidoptera;Geometridae;0;0;5;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Euchlaena muzaria;Insects;Insects;Lepidoptera;Geometridae;0;0;1022;Order;Family;NA;NA;238142;450
Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Euchlaena obtusaria;Insects;Insects;Lepidoptera;Geometridae;0;0;140;Order;Family;NA;NA;238142;450
